"IRN","Local Education Agency Name","Org Type","Operating Expenditures","Instruction","Pupil Support","Staff Support","Administration","Operations Support","Operating EPP","Instruction EPP","Pupil Support EPP","Staff Support EPP","Administration EPP","Operations Support EPP","Operating EPEP","Instruction EPEP","Pupil Support EPEP","Staff Support EPEP","Administration EPEP","Operations Support EPEP"
"050419","Carlisle Local","Public District","14867069.870000005","9467424.050000004","771412.2400000002","253016.5799999999","1733684.9600000002","2641532.04","9206.192660696888","5862.549282874611","477.6845581784938","156.67642663944955","1073.5563829507028","1635.7260100536323","8246.482031823503","5251.400780292339","427.88775676136106","140.34350406422303","961.6422063322586","1465.2077843733223"
"045278","Carrollton Exempted Village","Public District","19603840.140000004","11159112.900000006","1432768.5300000003","460410.3800000001","2453951.48","4097596.849999999","8828.335234551801","5025.361811658375","645.2287310049443","207.33984520786774","1105.1052324467964","1845.2996142338193","7724.81413530112","4397.203428090243","564.5766601909561","181.42285317897722","966.9696827086603","1614.6415111322842"
"047258","Cedar Cliff Local","Public District","5580210.92","3057049.909999999","341949.99","252608.34","961490.1400000001","967112.54","10306.188221927603","5646.118440319964","631.5533606077853","466.5467194327277","1775.7927968012225","1786.1769047659022","9281.685833888941","5084.857409500653","568.7728337841154","420.16892990492937","1599.2674004268456","1608.6192602723972"
"043729","Celina City","Public District","30040199.830000013","18195653.210000016","2050291.95","843187.4099999999","3553527.4099999997","5397539.85","11488.384780429762","6958.6309875003935","784.1007372492452","322.4632813001492","1358.988636723858","2064.2011376561177","9715.978417250066","5885.066506767208","663.1311525220817","272.714253687339","1149.3264297858204","1745.7400744876181"
"007998","Center for Student Achievement","Community School","342177.7699999999","158946.80999999994","8778.8","65706.91","101417.5","7327.750000000001","6342.498053753473","2946.187395736792","162.72103799814641","1217.9223354958294","1879.8424467099164","135.82483781278964","6076.188863554515","2822.48270195786","155.8886972563191","1166.784139134985","1800.9115088614324","130.1218163439186"
"047829","Centerburg Local","Public District","9244112.95","5484986.1899999995","349614.41000000003","288211.93","1199252.04","1922048.38","8490.194360884025","5037.649266267863","321.10104109727433","264.7063397062345","1101.4450994226183","1765.2926143900345","7591.215677665682","4504.241064829022","287.1014671375081","236.67808186033514","984.8193046495124","1578.375759189304"
"043737","Centerville City","Public District","91569074.22","61305128.07","4833941.330000002","1451423.6800000009","7498020.119999999","16480561.019999998","11679.889947488477","7819.639492630076","616.5826533461277","185.13312484572523","956.3933082390655","2102.141368427481","10205.807947888876","6832.747503812771","538.7657051857277","161.76805821481994","835.6899311909052","1836.8367494846511"
"009164","Central Academy of Ohio","Community School","1326329.3","698710.53","15589.19","5015.79","166516.67","440497.12000000005","8081.426557411525","4257.297062716689","94.98613509822499","30.56159470532631","1014.5988927408382","2683.982872150447","7222.319233822653","3804.719159633599","84.88850150314538","27.312701747458433","906.740542106021","2398.658328832429"
"046714","Central Local","Public District","10130843.489999996","5915495.4899999965","287905.19999999995","269494.48000000004","1533971.2500000005","2123977.0700000003","9342.872670447952","5455.391863494193","265.51210937321986","248.5333639310406","1414.659903000623","1958.7754306488775","8044.7384654943635","4697.399003136848","228.62084871235618","214.00119463245233","1218.1016844272144","1686.6157345854945"
"010036","Cesar Chavez College Preparatory School","Community School","409445.38","234491.09999999998","3000.0","11130.159999999998","154254.63","6569.49","8989.278280650711","5148.197672265575","65.8643036635366","244.3600793545828","3386.624597275494","144.23162809152234","7250.176856855757","4152.206935046254","53.12193428722354","197.08520937542795","2731.4347727866602","116.32800536019072"
"045286","Chagrin Falls Exempted Village","Public District","24274591.160000004","13918750.330000002","1295277.7799999996","1391625.58","3440654.7699999996","4228282.700000001","12512.165045592537","7174.320679984445","667.6417022402569","717.3034892270638","1773.4609849200533","2179.4381892207175","11018.709123682003","6317.9915262236245","587.9517804487944","631.6859210532326","1561.7801286849356","1919.2997672714164"
"050138","Champion Local","Public District","12984791.120000001","7376105.520000001","565719.4","815727.0200000003","1507136.34","2720102.84","9006.568397639645","5116.24702008201","392.39679890758697","565.8081929494114","1045.3865915386614","1886.7297941619752","7699.912906844972","4373.991816334928","335.46863168274","483.72183670215156","893.7239305194993","1613.006691605653"
"047183","Chardon Local","Public District","29628157.730000027","16823028.780000024","1437553.3400000005","779744.3500000001","3807234.3499999996","6780596.91","10091.285753787457","5729.886826249539","489.6275250203202","265.57922103890644","1296.7356967518483","2309.456484726841","9210.074077057752","5229.530053007267","446.87127940174435","242.38777483608465","1183.499517984333","2107.785451828322"
"007999","Charles School at Ohio Dominican University","Community School","2780968.66","2216613.8000000003","6829.0","17380.309999999998","175348.23","364797.31999999995","7582.051663108103","6043.39077620471","18.61863154091252","47.38579410701966","478.0705938967907","994.5858673586699","6881.337175980856","5484.875527771031","16.897943601699296","43.00651605799535","433.888490437516","902.6686981126153"
"045294","Chesapeake Union Exempted Village","Public District","12243640.840000004","6809117.9300000025","496996.1400000002","905820.3099999999","1613091.76","2418614.7","8690.70458326094","4833.205512602675","352.7746924468749","642.9637084754476","1144.9947066441762","1716.7659630917663","7583.316816744092","4217.348350914443","307.82340282360826","561.0359271018394","999.0970847981295","1498.0120511060713"
"043745","Chillicothe City","Public District","24803429.130000003","14827093.810000002","1585354.3300000008","839468.02","3081231.0000000005","4470281.969999999","8954.50681509159","5352.861165840231","572.3428836357824","303.06382503577004","1112.3826404712725","1613.8563001085342","7809.531389767672","4668.413142446201","499.1597871063847","264.3123182095312","970.1469134572537","1407.4992285483008"
"050534","Chippewa Local","Public District","12022489.279999997","7480256.519999998","161033.09000000003","165172.42999999996","1907501.3200000003","2308525.92","8843.442415305279","5502.289604564477","118.45191334399534","121.49670831738452","1403.1102617492886","1698.0939273301349","8136.8986709439605","5062.686097558982","108.98823908113309","111.78977122311764","1291.009257238602","1562.4253058421266"
"043752","Cincinnati City","Public District","397664091.17000014","196256258.37000012","20206488.370000027","26297570.939999998","65741664.43000004","89162109.05999994","13273.80594095389","6550.924627457577","674.481330668753","877.798275295625","2194.4201532294746","2976.181554302459","10780.74879282565","5320.54431739567","547.8017249714331","712.9321265380568","1782.268968155553","2417.2016557649376"
"133512","Cincinnati College Preparatory Academy","Community School","6918767.31","3779243.64","48448.4","0.0","1874057.2399999998","1217018.03","7784.261270464655","4252.00307806014","54.50898792200888","0.0","2108.489928672841","1369.2592758096664","7332.335018500364","4005.14705053967","51.34439185385945","0.0","1986.0785761164932","1289.764999990342"
"012513","Cincinnati College Preparatory Academy East","Community School","2683836.2800000003","1321308.22","110534.01000000001","3026.82","801895.7000000002","447071.53","7734.969191021303","3808.085630895189","318.56531945757905","8.723467828956801","2311.109131408143","1288.485641431435","7162.624162765424","3526.308312306059","294.9932440861687","8.077979357347997","2140.0998114675217","1193.1448155483267"
"009154","Cincinnati Leadership Academy","Community School","2059376.27","889955.9800000001","82229.03","67416.01","641907.53","377867.72","8288.952868095415","3582.056994810214","330.9703836002752","271.3482414969505","2583.666394216315","1520.9108539716617","7442.620910598814","3216.3160675151707","297.1771147660438","243.64260822289592","2319.8647449933155","1365.6203751013882"
"000781","Cincinnati Speech & Reading Intervention Center","Community School","2132989.42","1044250.0","0.0","76318.79000000001","635519.74","376900.89","8872.572272702713","4343.755064556208","0.0","317.46241856193603","2643.564366052616","1567.7904235319534","7906.81541547182","3870.948407051381","0.0","282.9074441738941","2355.8191287552863","1397.1404354912597"
"013240","Cincinnati State STEM Academy","Community School","973837.4000000001","584593.5900000001","18557.48","15209.5","264527.38","90949.45","5175.6845706693275","3106.9581265570528","98.62802856668333","80.83441288822459","1405.8920710845384","483.3719315728287","4783.525416574822","2871.545389540103","91.15502983103639","74.70962793521254","1299.3682986604808","446.7470706079895"
"043760","Circleville City","Public District","22301653.8","13867866.520000001","969007.4","1429557.8099999998","2755611.9000000004","3279610.17","10513.59529530125","6537.682698694647","456.81597127797295","673.9317362005304","1299.0690541306915","1546.0958349974087","9039.944250641704","5621.320344240147","392.7857975474118","579.4692636413109","1116.9834387979274","1329.3854064149073"
"133520","Citizens Academy","Community School","3391322.6399999997","2189514.129999999","65908.7","3311.0","2387215.5300000003","-1254626.7199999997","8002.916470216088","5166.862770906351","155.5327748941431","7.813369368148785","5633.402807994887","-2960.695252947442","7346.6909666340225","4743.188834486284","142.7793525751333","7.172686403710988","5171.473384101094","-2717.9232909321986"
"012852","Citizens Academy East","Community School","1591275.8399999999","814027.7799999999","19386.0","2304.0","619766.53","135791.53","10803.986458930553","5526.851405167628","131.62148021604332","15.643035717412761","4207.912311305108","921.9582265243605","10197.079907574116","5216.384306849755","124.22773357020981","14.764298882996153","3971.535714669011","870.1678536021434"
"012029","Citizens Leadership Academy","Community School","2669092.420000001","1286048.3700000008","17793.420000000002","32293.5","951458.89","381498.2400000001","13079.233906866082","6301.965162665241","87.1922981906745","158.24639004871165","4662.3913364068385","1869.438719554617","11701.348267707304","5638.058747507629","78.00666726017245","141.5752738465331","4171.212563068989","1672.4950160239805"
"134247","City Day Community School","Community School","1388687.88","685761.8199999998","1818.85","31080.180000000004","419807.76","250219.27000000002","9953.073046924408","4915.026324887221","13.036152451621065","222.7594165015389","3008.86711918715","1793.3840338968764","9003.763749684631","4446.238427481455","11.792783628322507","201.51295481722886","2721.885850493853","1622.333733263771"
"046284","Clark-Shawnee Local","Public District","17532770.720000006","10808614.320000006","724170.95","435204.12999999995","2200930.89","3363850.4300000006","8179.016404199491","5042.205549924944","337.82487514869683","203.0222019834505","1026.7316068466434","1569.2321702957574","7144.583094052797","4404.497405120289","295.0987958036875","177.3451623429405","896.8767047147338","1370.7650260711462"
"009181","Clay Avenue Community School","Community School","4947838.91","1679859.7400000002","0.0","105508.8","1722841.12","1439629.2499999995","9792.567840968579","3324.712216077754","0.0","208.81886023633407","3409.7792700389855","2849.2574946155046","9009.733802626548","3058.9292332375962","0.0","192.1255358401642","3137.1958864802614","2621.483147068525"
"049601","Clay Local","Public District","5375548.5200000005","3134356.9300000006","272776.76","181388.02999999994","773090.28","1013936.5199999999","8812.816411794904","5138.5476459483425","447.197434520457","297.37233358413545","1267.4246510908838","1662.2743466510856","7695.051366111506","4486.804925365564","390.4775804500543","259.65540127759357","1106.6720713445493","1451.4413876737447"
"043778","Claymont City","Public District","18502002.819999993","11817344.079999993","958475.9300000003","570430.06","1817775.11","3337977.6400000015","8744.28536997762","5585.029359039716","452.98809721912573","269.5926098801372","859.1039821429703","1577.5713216956717","7209.074776053788","4604.480820583754","373.45819896581884","222.2609626133897","708.2734135071008","1300.601380383725"
"049411","Clear Fork Valley Local","Public District","15106598.52","8700176.11","725488.4299999999","388359.5199999999","1470371.2100000002","3822203.2499999995","8244.09986829755","4747.933204662705","395.919641492822","211.93882020795894","802.423330616819","2085.8848713172433","7024.1999461231","4045.3697423821836","337.33442933379365","180.5777068774839","683.686758497568","1777.2313090320702"
"048132","Clearview Local","Public District","14774936.549999997","8816073.579999998","935270.0100000001","99216.09","2170799.3199999994","2753577.55","9131.845910228549","5448.89145163855","578.0560604693709","61.32182311776952","1341.691372087071","1701.8852029157886","8208.612079256394","4898.006014137581","519.6143262931475","55.122158533438146","1206.045755898259","1529.8238243939686"
"046326","Clermont Northeastern Local","Public District","15053789.530000001","7405169.38","922362.9700000006","117714.30999999997","1874216.7000000002","4734326.170000001","9359.183927624426","4603.91332723997","573.4479459179695","73.18488650368415","1165.2307733257708","2943.4069946370314","7972.184395525536","3921.62888021057","488.4648919656174","62.33913284371894","992.5474977444677","2507.203992761162"
"000527","Cleveland Academy for Scholarship Technology and Leadership","Community School","2470222.0","1369155.9","64283.59","0.0","454439.15","582343.36","11042.840183782437","6120.6522289829845","287.3723134235687","0.0","2031.5173724077974","2603.2982689680853","9495.548986377842","5263.0439363094665","247.10652640338753","0.0","1746.8669658649744","2238.5315578000145"
"007995","Cleveland Arts and Social Sciences Academy","Community School","4370060.5600000005","1764175.2800000007","108454.14","77367.95999999999","1217047.05","1203016.13","12763.452249209273","5152.55261028131","316.75744949380226","225.96534979797462","3554.5781790529713","3513.5986605832145","12002.479301796218","4845.3509950764965","297.87197515269884","212.49301371745693","3342.6497931500394","3304.113524699526"
"012010","Cleveland College Preparatory School","Community School","2382660.8900000006","1051987.6400000001","54735.86","0.0","719406.84","556530.55","8374.593316631748","3697.533583607529","192.38598713730133","0.0","2528.576239904271","1956.0975059826455","7557.956055425456","3336.973543881326","173.6257250337961","0.0","2282.0055113644353","1765.3512751458975"
"000946","Cleveland Community School","Community School","1213523.63","563153.4","24080.2","74262.29000000001","129198.57999999999","422829.16000000003","9055.032621048738","4202.120405067439","179.68088229264876","554.1280300110692","964.0499184125282","3155.0533852650537","8658.525136339078","4018.115304038057","171.8129023891132","529.863522020665","921.8354919955826","3016.897915895662"
"000930","Cleveland Entrepreneurship Preparatory School","Community School","3294351.54","1402978.4200000002","48735.700000000004","14142.29","1368596.67","459898.45999999996","12822.132248485776","5460.611784925546","189.6869787680668","55.044008046705876","5326.792628080379","1789.9968486650773","11287.692929301955","4807.134089702287","166.9869197670936","48.45682827071265","4689.329225327665","1575.785866234196"
"043794","Cleveland Heights-University Heights City","Public District","110369589.98000005","59001471.55000008","8982707.950000003","4151517.4199999995","17289715.219999988","20944177.839999992","20823.955805544767","11132.088433434878","1694.8102588657964","783.286549272267","3262.132854683767","3951.6377092880607","17055.141328802132","9117.352307595744","1388.07577005918","641.5237778804328","2671.7371756593066","3236.452297607471"
"043786","Cleveland Municipal","Public District","562440538.429999","324761403.66999924","32288638.109999996","30227797.689999897","69663426.6299999","105499272.32999994","14524.490585822388","8386.65357125648","833.8232901327211","780.6040514150997","1798.9915646691843","2724.4181083489034","11138.574792366422","6431.576206348445","639.4443251473587","598.6314327883207","1379.6147944399265","2089.3080336423714"
"132795","Cliff Park High School","Community School","1271207.1300000001","1136870.8900000001","0.0","0.0","130906.84999999999","3429.39","10241.920030891133","9159.593638235832","0.0","0.0","1054.6963256852255","27.63006697007571","8165.3395699355815","7302.458147811743","0.0","0.0","840.8534353332501","22.027986790588077"
"046391","Clinton-Massie Local","Public District","15591733.059999995","9435365.929999996","887430.9700000003","479469.2300000001","1561116.02","3228350.909999999","8399.418104268194","5082.923309927248","478.06768670437265","258.2947332027715","840.9883693359686","1739.1440050978335","7411.9347642973635","4485.345951044259","421.86333181470815","227.92813605596004","742.1169959242197","1534.6803494582166"
"048488","Cloverleaf Local","Public District","24059567.10999999","14477537.63999999","1316342.66","555746.25","2904272.9299999997","4805667.63","9218.847092507236","5547.323655865146","504.37988549014443","212.94396850784827","1112.8233494047258","1841.376233239371","8056.588897900543","4847.949611316228","440.79062652714845","186.09724137301245","972.5251055986722","1609.2263130854824"
"045302","Clyde-Green Springs Exempted Village","Public District","18911268.45","11011027.159999998","1400069.7500000002","559936.9400000001","2203392.57","3736842.0300000007","8689.334900482767","5059.338184771611","643.3029584424933","257.27938914703134","1012.4131021980927","1717.0012659235388","7635.099181327948","4445.51272048046","565.2540669225722","226.06490323441403","889.5818306334223","1508.6856600570795"
"045310","Coldwater Exempted Village","Public District","13446049.18","8679141.209999999","513256.5999999999","382442.07000000007","1636917.9600000002","2234291.34","9604.66841656329","6199.61093006949","366.62512457154776","273.1827930807916","1169.2694278035665","1595.980141037895","8799.56297559111","5679.93234511158","335.8929982983876","250.28341295122533","1071.2561349486402","1462.1980842812782"
"012002","College Hill Leadership Academy","Community School","894015.95","373877.4","17782.5","0.0","364174.63","138181.41999999998","10395.534302325574","4347.411627906974","206.77325581395334","0.0","4234.58872093023","1606.7606976744173","9058.520576607658","3788.272592931449","180.17927102254237","0.0","3689.9603181950847","1400.108394458583"
"046516","Colonel Crawford Local","Public District","8973190.829999998","4904641.989999998","662112.4800000002","261912.65999999997","1204602.4","1939921.2999999993","10085.738359843355","5512.747560707058","744.2049728554608","294.3860898465491","1353.9558964265748","2180.443840007712","8501.698983124192","4646.9300173092615","627.3221092223043","248.1505896146591","1141.3071663325989","1837.9891006453672"
"134221","Colonial Prep Academy","Community School","2536500.64","2347052.19","0.0","0.0","186276.31","3172.1400000000003","9119.791506584768","8438.644284305474","0.0","0.0","669.7420387072921","11.405183572000915","7758.38922001207","7178.923640918822","0.0","0.0","569.7629610878499","9.702618005398607"
"048140","Columbia Local","Public District","10081464.350000001","5628379.2200000025","728596.84","136099.07000000004","1704254.02","1884135.1999999997","10586.482123098613","5910.325516803492","765.0949459148898","142.91677493511614","1789.6263964816721","1978.5184889634434","9417.120739895034","5257.4829255490295","680.5841071080098","127.13047730783535","1591.947887787897","1759.9753421422624"
"050906","Columbiana County","Joint Vocational School District","5315590.380000001","2855866.4100000006","489661.17","559134.5100000001","559937.1100000001","850991.18","16946.23838300475","9104.575317911533","1561.0523611717826","1782.5351498631755","1785.0938592357738","2712.981694822486","13731.750923548207","7377.552333716091","1264.940437975056","1444.4107380750008","1446.4840925856695","2198.3633211963893"
"045328","Columbiana Exempted Village","Public District","7768769.23","4521953.9","368340.86","373863.52000000014","1188991.9","1315619.05","7497.977048290392","4364.334369039719","355.5017831605154","360.83194250745646","1147.5477920462292","1269.7611615364729","6488.921416942495","3776.9951248940165","307.6594019499556","312.272244176509","993.1141955778172","1098.8804503441968"
"000557","Columbus Arts & Technology Academy","Community School","4403181.879999999","1662886.3299999991","107382.9","69677.67","1105803.89","1457431.09","9407.785231149435","3552.902851347644","229.43300736375596","148.8724682812567","2362.64723747673","3113.929666680048","8599.897106353055","3247.7993703864554","209.73058032792406","136.08813102456335","2159.7562701191337","2846.52275449498"
"000420","Columbus Bilingual Academy","Community School","1458361.6300000004","656068.5300000001","11220.5","158962.28","437149.27","194961.05","14241.31315789035","6406.69446903014","109.5713511662458","1552.3115551060196","4268.886072388753","1903.8497101991895","11043.11320791389","4967.930381533454","84.96469545033064","1203.7058694612704","3310.213857839166","1476.2984036296673"
"011468","Columbus Bilingual Academy-North","Community School","1335461.42","595624.2300000001","13138.9","158500.82","410425.78","157771.69","8779.135398298531","3915.549849187936","86.373279195669","1041.9620804331016","2698.0813070378967","1037.168882443929","7478.300309449509","3335.3691816305904","73.5750493906639","887.5709275480239","2298.2971964701583","883.4879544100736"
"043802","Columbus City School District","Public District","702288504.1200075","382513834.28000814","55803705.079999894","31916015.01999999","94877167.86999959","137177781.86999983","14188.610482867112","7728.077231888719","1127.4241714564814","644.8117869329865","1916.8406868795673","2771.456605709357","11563.390953715514","6298.205061076508","918.824748974694","525.5067642369546","1562.181038456281","2258.673340971075"
"009122","Columbus Collegiate Academy","Community School","1578881.1400000001","677134.3599999999","6390.0","31509.28","617709.4800000001","246138.02000000002","8600.485814106394","3688.4882021100148","34.80762608396212","171.63743918855494","3364.7888275991677","1340.7637191246934","7737.105096931575","3318.2103296664236","31.313377756474285","154.4071967878748","3027.0063053200784","1206.1678874007234"
"012951","Columbus Collegiate Academy - West","Community School","684343.06","217881.43000000002","8320.0","8019.6900000000005","330637.65","119484.29000000001","9748.155568546736","3103.621851790863","118.51461506792927","114.23683573487041","4709.782910662828","1701.9993552902442","8329.052075974838","2651.8070875999915","101.26165854901873","97.60662385204088","4024.148655979563","1454.2280499942228"
"049312","Columbus Grove Local","Public District","7213581.720000001","4565535.26","228303.80000000002","98958.31999999996","1052398.44","1268385.9000000001","8042.286056279125","5090.029057153134","254.53159589845723","110.32676248503182","1173.2991498794447","1414.0994908630562","7005.559723063108","4433.876425493721","221.72007859394643","96.1046048638914","1022.0498512462192","1231.8087628653288"
"000553","Columbus Humanities, Arts and Technology Academy","Community School","3419690.5200000005","1133381.3800000004","113451.53","66594.45999999999","991289.3","1114973.85","11140.002033288665","3692.1092139330535","369.58030777583633","216.93846722882995","3229.2292980878565","3632.1447462630886","9559.773328434345","3168.377086786237","317.15469695897184","186.16536754018537","2771.1574937788087","3116.918683370142"
"012011","Columbus Performance Academy","Community School","1627297.0","1627297.0","0.0","0.0","0.0","0.0","10048.191759517184","10048.191759517184","0.0","0.0","0.0","0.0","8725.396099379344","8725.396099379344","0.0","0.0","0.0","0.0"
"000558","Columbus Preparatory Academy","Community School","10494606.900000002","4701270.480000002","260426.38999999996","97124.55","2696667.4799999995","2739117.999999999","22399.68517068369","10034.390011714398","555.8539926004931","207.30260438285936","5755.766093727715","5846.372468258219","20997.23892266331","9406.135975290703","521.0519254986762","194.3233701879923","5395.397075095434","5480.330576590501"
"000952","Columbus Preparatory and Fitness Academy","Community School","1597087.0","1597087.0","0.0","0.0","0.0","0.0","8346.738391915113","8346.738391915113","0.0","0.0","0.0","0.0","6676.795011482118","6676.795011482118","0.0","0.0","0.0","0.0"
"043810","Conneaut Area City","Public District","17725039.0","10485271.88","1130949.2099999995","750065.3400000002","2211697.7800000003","3147054.7900000005","9931.705228407682","5875.114269247703","633.6941871902528","420.27709270063593","1239.2599195569424","1763.3597597121475","8346.252444544269","4937.237433450007","532.5340953336072","353.1859465890557","1041.430035946219","1481.8649332253797"
"047548","Conotton Valley Union Local","Public District","4572382.75","2373905.4499999997","263280.5","72972.3","836769.0800000001","1025455.4199999999","9931.519399570047","5156.280503730808","571.8627543327385","158.50068830769806","1817.5180874742782","2227.357365724523","8272.653436249977","4295.024750120721","476.3442721462048","132.02625006536564","1513.9372584260873","1855.320905491598"
"012026","Constellation Schools: Collinwood Village Academy","Community School","854103.1200000001","469631.04000000004","31768.38","23123.51","154398.24","175181.95","10903.704752205402","5995.433200889332","405.56348275120104","295.20080183604654","1971.0884831098028","2236.418783619019","9647.22805370998","5304.555899504258","358.8288106908204","261.18365469996553","1743.9522201621814","1978.7074686527535"
"012671","Constellation Schools: Eastside Arts Academy","Community School","828226.2799999999","478061.55999999994","4959.85","33286.26","149543.95","162374.65999999997","9732.260221811455","5617.570483232107","58.28183918669129","391.1377264325322","1757.250006601531","1908.020166358594","8455.547478178185","4880.637472735023","50.636218835801834","339.8268789550888","1526.7276586530252","1657.7192489992472"
"132969","Constellation Schools: Elyria Community","Community School","3154542.74","1818462.0700000003","137636.58000000002","16463.75","780719.65","401260.69","7095.578539457883","4090.3045234093615","309.58881961205515","37.03225500726604","1756.0889328362912","902.5640085929102","6457.855039868374","3722.6835745959734","281.7641588914553","33.70393736134098","1598.25836643341","821.4450025861945"
"132951","Constellation Schools: Lorain Community Elementary","Community School","1788252.29","912198.0900000001","44057.3","22321.780000000002","445475.49","364199.63000000006","8720.375647763345","4448.315293348366","214.84452063875398","108.85170275762985","2172.3520984119323","1776.0120326066638","7716.068169092462","3936.012097127493","190.10132521410463","96.31547914052148","1922.1668372642584","1571.4724303460853"
"000320","Constellation Schools: Lorain Community Middle","Community School","1450735.1600000004","720573.9600000003","40937.75","12339.56","157186.97","519696.92","12383.44652704714","6150.80501836228","349.44382133995003","105.33023920595524","1341.7448555831254","4436.122592555827","11092.861248446809","5509.776820687149","313.0252806264124","94.35287068308476","1201.9101048559205","3973.796171594242"
"000319","Constellation Schools: Madison Community Elementary","Community School","2544043.29","1396791.26","130046.63","43471.88","498370.55999999994","475362.9600000001","8637.940383217767","4742.60783183435","441.5550008106894","147.6026407500309","1692.1469862373497","1614.027923585346","7493.099258052804","4114.039880964699","383.03291087679077","128.03992489222165","1467.8759941114681","1400.1105472076244"
"143495","Constellation Schools: Mansfield Community Elementary","Community School","1378086.6300000001","723709.8700000001","83196.91","30511.71","344106.61","196561.52999999997","10600.66638461538","5566.998999999998","639.9762307692305","234.70546153846144","2646.973923076922","1512.0117692307683","9214.536120333954","4839.064970652238","556.2937159438034","204.01566038570064","2300.858827061307","1314.3029462909062"
"009909","Constellation Schools: Mansfield Community Middle","Community School","1126570.76","577758.5599999999","62086.880000000005","36091.299999999996","149018.89","301615.13","9200.715543932089","4718.56038908006","507.06421839871496","294.75803624684534","1217.0388813948146","2463.294018811652","7154.517059902218","3669.173407291823","394.2953766668876","229.2051513604426","946.3748116032161","1915.468312979848"
"134098","Constellation Schools: Old Brooklyn Community Elementary","Community School","2813476.5600000005","1233916.4300000002","70438.95999999999","17191.329999999998","556249.35","935680.4900000001","8728.215620893387","3827.9645945239367","218.52196664168554","53.33246318211126","1725.6458912107628","2902.750705334889","8433.590955303494","3698.750006166171","211.14566383911315","51.53220299003934","1667.3959732770786","2804.767109031092"
"000321","Constellation Schools: Old Brooklyn Community Middle","Community School","1478815.3899999997","840021.7999999998","66378.74","19045.260000000002","251322.90000000002","302046.69","7790.379692207516","4425.223605315336","349.6823143626622","100.330174908994","1323.9656752197454","1591.1779224007803","7059.302908181013","4009.944970666994","316.86688919527097","90.91483643882253","1199.7200535372347","1441.8561583426917"
"000541","Constellation Schools: Outreach Academy for Students with Di","Community School","1261087.35","808803.5900000002","154798.21","28443.92","266506.88","2534.75","30714.433758311952","19698.829179866014","3770.1903575119222","692.766362827067","6490.912712663712","61.73514544324088","5923.595678475832","3799.122598811049","727.1201378649894","133.6071459212657","1251.839535661092","11.906260217435861"
"133256","Constellation Schools: Parma Community","Community School","7413436.62","4259515.13","499053.50000000006","78919.65000000001","1459257.5899999999","1116690.75","7404.472216838547","4254.3644808672325","498.4500394185654","78.82421955441528","1457.4930408409932","1115.3404361573405","6442.504424042554","3701.6496499434825","433.6928399590096","68.58360303468676","1268.13972537782","970.4386057275549"
"143479","Constellation Schools: Puritas Community Elementary","Community School","1794300.8599999999","890783.39","67279.16","22662.75","386752.24","426823.31999999995","9245.225296126895","4589.806154692291","346.6592508539336","116.77095756382784","1992.760340415676","2199.2285926011673","8525.605533199849","4232.549829278084","319.67636618367226","107.68186712986633","1837.6500345217669","2028.0474360864596"
"000534","Constellation Schools: Puritas Community Middle","Community School","1146028.39","720844.9799999999","67286.29000000001","24341.75","232437.35000000003","101118.02","8360.028417687792","5258.407706241543","490.83888447194755","177.56778410720858","1695.5800295069864","737.6340133601076","7230.318017609658","4547.826643978229","424.5106658527968","153.57262973664197","1466.45229239953","637.9557856424603"
"143487","Constellation Schools: Stockyard Community Elementary","Community School","2763896.2","1480051.6800000002","99806.29","32410.640000000003","485661.95999999996","665965.63","9729.334406518232","5210.0067049005365","351.3332994502241","114.0903753510266","1709.603861883482","2344.300164932963","7745.35188235451","4147.594640373961","279.690256139981","90.82533979833049","1360.985544997667","1866.2561010445716"
"012025","Constellation Schools: Stockyard Community Middle","Community School","894076.4800000002","502102.4100000001","4034.58","25370.88","132883.64","229684.97000000003","11026.509626550263","6192.35287050509","49.75786323009767","312.89521513198906","1638.8337781473008","2832.669899535785","8658.562498075918","4862.542740660775","39.072343211049606","245.70084889290936","1286.8936021131221","2224.3529631980614"
"132993","Constellation Schools: Westpark Community Elementary","Community School","2884917.81","1287029.69","137414.34","25720.850000000002","523631.83999999997","911121.0900000001","8892.656983687179","3967.2234409309717","423.5748366986456","79.28360925432062","1614.076603054756","2808.4984937484837","7945.148271540374","3544.5175184816244","378.44312311131705","70.83597536529099","1442.0974469631442","2509.2542076189966"
"000316","Constellation Schools: Westpark Community Middle","Community School","1699637.0900000003","964180.3500000002","83292.0","28553.22","334110.74","289500.78","8090.263458216336","4589.493309265943","396.4694745286801","135.91317448856793","1590.365335472656","1378.0221644604887","6583.6762610203605","3734.827463454156","322.6380304120733","110.60311509775993","1294.2038982509762","1121.403753805395"
"009149","Constellation Schools: Westside Community School of the Arts","Community School","2602890.1300000004","1522928.9300000002","110965.08","26253.88","556298.27","386443.97000000003","7686.6767837411835","4497.409366072167","327.6944710078804","77.5311595188718","1642.8219338034003","1141.219853338863","7008.2715961374115","4100.48024695339","298.7730482220221","70.68847023996362","1497.8309378818767","1040.498892840159"
"049320","Continental Local","Public District","5251088.520000002","3129274.950000002","161300.47999999998","144902.31","693693.0500000002","1121917.7300000002","10884.104713597462","6486.151605274685","334.33283556102236","300.34380667461306","1437.8405099319862","2325.435956155156","8603.139065876208","5126.858453761664","264.26720013331317","237.40120151253979","1136.5144113361503","1838.0977991325415"
