"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","298.0","Summit Academy Second Akron, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","64.87","372678.15","12621.88","790735.28","0.0","49586.15","0.0","9339.0","0.0","1234960.46",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","300.0","Summit Academy Second Canton, Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.12","689.4","23.35","0.0","0.0","123.32","0.0","0.0","0.0","836.07",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","303.0","Summit Academy Sec Youngstown, Mahoning","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.78","4481.1","151.77","7144.8","0.0","801.6","0.0","0.0","0.0","12579.27",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","318.0","Menlo Park Academy, Cuyahoga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.31","1780.95","60.32","0.0","65.41","0.0","0.0","0.0","0.0","1906.68",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","417.0","Buckeye On-Line School, Columbiana - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.97","51532.65","0.0","3813.0","0.0","0.0","0.0","0.0","0.0","55345.65",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","525.0","Canton Harbor HS, Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.85","4883.25","165.39","3241.05","0.0","873.54","0.0","627.0","0.0","9790.23",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","541.0","Constellation: Outreach, Cuyahoga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.74","9996.3","338.56","42468.18","0.0","0.0","0.0","0.0","0.0","52803.04",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","564.0","Virtual Schoolhouse, Inc., Cuyahoga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.87","10743.15","363.85","3622.79","0.0","1921.78","0.0","0.0","0.0","16651.57",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","623.0","Summit Academy-Youngstown, Mahoning","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.0","5745.0","194.57","24407.0","0.0","1027.69","0.0","0.0","0.0","31374.26",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","936.0","Promise Academy, Cuyahoga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.32","1838.4","62.26","0.0","0.0","328.86","0.0","0.0","0.0","2229.52",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7995.0","Cleveland Art & Social Science, Cuyahoga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.0","5745.0","194.57","3813.0","0.0","1027.69","0.0","0.0","0.0","10780.26",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8063.0","Life Skills Center of North Ak, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","86.45","496655.25","16820.74","130769.85","0.0","75185.96","0.0","78744.0","0.0","798175.8",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11381.0","GSCELC, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","46.26","265763.7","9000.9","5801.58","8802.92","22157.04","0.0","0.0","0.0","311526.14",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11487.0","Falcon Academy of Creative Art, Portage","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.4","31023.0","1050.69","0.0","0.0","1017.42","0.0","0.0","0.0","33091.11",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11947.0","Imagine Akron Academy, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","70.94","407550.3","13802.93","33497.87","14968.34","71352.67","0.0","0.0","0.0","541172.11",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12060.0","Akros Middle School, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","123.69","710599.05","24066.6","98724.9","0.0","124032.17","0.0","0.0","0.0","957422.72",""
